strikePrice,expiryDate,PE,CE
21000,24-Jun-2027,"{'strikePrice': 21000, 'expiryDate': '24-Jun-2027', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-06-2027PE21000.00', 'openInterest': 4.666666666666667, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4050, 'totalSellQuantity': 75, 'bidQty': 150, 'bidprice': 223.3, 'askQty': 75, 'askPrice': 800, 'underlyingValue': 25095.65}",
21000,30-Dec-2027,"{'strikePrice': 21000, 'expiryDate': '30-Dec-2027', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY30-12-2027PE21000.00', 'openInterest': 5.666666666666667, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4125, 'totalSellQuantity': 150, 'bidQty': 300, 'bidprice': 270.3, 'askQty': 150, 'askPrice': 395, 'underlyingValue': 25095.65}",
21000,29-Jun-2028,"{'strikePrice': 21000, 'expiryDate': '29-Jun-2028', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-06-2028PE21000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5700, 'totalSellQuantity': 0, 'bidQty': 300, 'bidprice': 285.05, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
21000,28-Jun-2029,"{'strikePrice': 21000, 'expiryDate': '28-Jun-2029', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-06-2029PE21000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5475, 'totalSellQuantity': 0, 'bidQty': 75, 'bidprice': 5.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
21000,27-Dec-2029,"{'strikePrice': 21000, 'expiryDate': '27-Dec-2029', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-12-2029PE21000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6375, 'totalSellQuantity': 0, 'bidQty': 975, 'bidprice': 5.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
21000,25-Jun-2030,"{'strikePrice': 21000, 'expiryDate': '25-Jun-2030', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-06-2030PE21000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6300, 'totalSellQuantity': 0, 'bidQty': 900, 'bidprice': 5.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
22000,25-Sep-2025,"{'strikePrice': 22000, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE22000.00', 'openInterest': 20240, 'changeinOpenInterest': 49, 'pchangeinOpenInterest': 0.24268238324005745, 'totalTradedVolume': 2334, 'impliedVolatility': 18.33, 'lastPrice': 19, 'change': -2.8999999999999986, 'pChange': -13.242009132420085, 'totalBuyQuantity': 64650, 'totalSellQuantity': 102000, 'bidQty': 1275, 'bidprice': 19, 'askQty': 150, 'askPrice': 19.9, 'underlyingValue': 25095.65}","{'strikePrice': 22000, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE22000.00', 'openInterest': 2223, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 43, 'impliedVolatility': 0, 'lastPrice': 3354.75, 'change': 93.05000000000018, 'pChange': 2.8528068185302202, 'totalBuyQuantity': 5850, 'totalSellQuantity': 6450, 'bidQty': 75, 'bidprice': 3345.4, 'askQty': 75, 'askPrice': 3352, 'underlyingValue': 25095.65}"
22000,24-Dec-2025,"{'strikePrice': 22000, 'expiryDate': '24-Dec-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-12-2025PE22000.00', 'openInterest': 17720, 'changeinOpenInterest': 11.666666666666666, 'pchangeinOpenInterest': 0.06588235294117648, 'totalTradedVolume': 1011, 'impliedVolatility': 17.04, 'lastPrice': 64.5, 'change': -6.349999999999994, 'pChange': -8.962597035991523, 'totalBuyQuantity': 12075, 'totalSellQuantity': 7575, 'bidQty': 300, 'bidprice': 64.15, 'askQty': 75, 'askPrice': 64.9, 'underlyingValue': 25095.65}","{'strikePrice': 22000, 'expiryDate': '24-Dec-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-12-2025CE22000.00', 'openInterest': 5962.666666666667, 'changeinOpenInterest': 16.666666666666668, 'pchangeinOpenInterest': 0.28030048211682923, 'totalTradedVolume': 68, 'impliedVolatility': 0, 'lastPrice': 3719.3, 'change': 71.75, 'pChange': 1.9670737892558017, 'totalBuyQuantity': 4125, 'totalSellQuantity': 1200, 'bidQty': 225, 'bidprice': 3713, 'askQty': 75, 'askPrice': 3738.5, 'underlyingValue': 25095.65}"
22000,26-Mar-2026,"{'strikePrice': 22000, 'expiryDate': '26-Mar-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY26-03-2026PE22000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6000, 'totalSellQuantity': 0, 'bidQty': 300, 'bidprice': 101.05, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
22000,25-Jun-2026,"{'strikePrice': 22000, 'expiryDate': '25-Jun-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-06-2026PE22000.00', 'openInterest': 33, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4125, 'totalSellQuantity': 0, 'bidQty': 300, 'bidprice': 204.05, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
22000,31-Dec-2026,"{'strikePrice': 22000, 'expiryDate': '31-Dec-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-12-2026PE22000.00', 'openInterest': 179.66666666666666, 'changeinOpenInterest': 9, 'pchangeinOpenInterest': 5.2734375, 'totalTradedVolume': 23, 'impliedVolatility': 19.24, 'lastPrice': 286, 'change': -33.94999999999999, 'pChange': -10.61103297390217, 'totalBuyQuantity': 5775, 'totalSellQuantity': 375, 'bidQty': 75, 'bidprice': 286.3, 'askQty': 75, 'askPrice': 303.9, 'underlyingValue': 25095.65}","{'strikePrice': 22000, 'expiryDate': '31-Dec-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-12-2026CE22000.00', 'openInterest': 7, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 150, 'totalSellQuantity': 75, 'bidQty': 75, 'bidprice': 5130, 'askQty': 75, 'askPrice': 5300, 'underlyingValue': 25095.65}"
22000,30-Dec-2027,"{'strikePrice': 22000, 'expiryDate': '30-Dec-2027', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY30-12-2027PE22000.00', 'openInterest': 3.3333333333333335, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4200, 'totalSellQuantity': 150, 'bidQty': 75, 'bidprice': 361.05, 'askQty': 150, 'askPrice': 495, 'underlyingValue': 25095.65}","{'strikePrice': 22000, 'expiryDate': '30-Dec-2027', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY30-12-2027CE22000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 75, 'totalSellQuantity': 0, 'bidQty': 75, 'bidprice': 5000, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}"
22000,29-Jun-2028,"{'strikePrice': 22000, 'expiryDate': '29-Jun-2028', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-06-2028PE22000.00', 'openInterest': 1.3333333333333333, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5700, 'totalSellQuantity': 0, 'bidQty': 300, 'bidprice': 319.05, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
22000,28-Dec-2028,"{'strikePrice': 22000, 'expiryDate': '28-Dec-2028', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-12-2028PE22000.00', 'openInterest': 2, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6225, 'totalSellQuantity': 0, 'bidQty': 75, 'bidprice': 450.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
22000,28-Jun-2029,"{'strikePrice': 22000, 'expiryDate': '28-Jun-2029', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-06-2029PE22000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5475, 'totalSellQuantity': 0, 'bidQty': 75, 'bidprice': 5.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
22000,27-Dec-2029,"{'strikePrice': 22000, 'expiryDate': '27-Dec-2029', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-12-2029PE22000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6375, 'totalSellQuantity': 0, 'bidQty': 975, 'bidprice': 5.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
22000,25-Jun-2030,"{'strikePrice': 22000, 'expiryDate': '25-Jun-2030', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-06-2030PE22000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6300, 'totalSellQuantity': 0, 'bidQty': 900, 'bidprice': 5.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
22250,31-Jul-2025,"{'strikePrice': 22250, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22250.00', 'openInterest': 8257, 'changeinOpenInterest': 665, 'pchangeinOpenInterest': 8.759220231822972, 'totalTradedVolume': 3709, 'impliedVolatility': 28.44, 'lastPrice': 1.5, 'change': -0.6000000000000001, 'pChange': -28.571428571428577, 'totalBuyQuantity': 117075, 'totalSellQuantity': 19650, 'bidQty': 8475, 'bidprice': 1.5, 'askQty': 75, 'askPrice': 1.55, 'underlyingValue': 25095.65}","{'strikePrice': 22250, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22250.00', 'openInterest': 277, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5325, 'totalSellQuantity': 5250, 'bidQty': 75, 'bidprice': 2836.05, 'askQty': 1725, 'askPrice': 2928.4, 'underlyingValue': 25095.65}"
22300,31-Jul-2025,"{'strikePrice': 22300, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22300.00', 'openInterest': 9780, 'changeinOpenInterest': 135, 'pchangeinOpenInterest': 1.3996889580093312, 'totalTradedVolume': 2277, 'impliedVolatility': 27.57, 'lastPrice': 1.35, 'change': -0.5999999999999999, 'pChange': -30.769230769230766, 'totalBuyQuantity': 87000, 'totalSellQuantity': 16275, 'bidQty': 3075, 'bidprice': 1.3, 'askQty': 900, 'askPrice': 1.6, 'underlyingValue': 25095.65}","{'strikePrice': 22300, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22300.00', 'openInterest': 385, 'changeinOpenInterest': -1, 'pchangeinOpenInterest': -0.25906735751295334, 'totalTradedVolume': 2, 'impliedVolatility': 0, 'lastPrice': 2800, 'change': -72, 'pChange': -2.5069637883008355, 'totalBuyQuantity': 5400, 'totalSellQuantity': 5325, 'bidQty': 75, 'bidprice': 2777.85, 'askQty': 75, 'askPrice': 2844.4, 'underlyingValue': 25095.65}"
22350,31-Jul-2025,"{'strikePrice': 22350, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22350.00', 'openInterest': 140, 'changeinOpenInterest': 29, 'pchangeinOpenInterest': 26.126126126126128, 'totalTradedVolume': 186, 'impliedVolatility': 27.11, 'lastPrice': 1.2, 'change': -0.9000000000000001, 'pChange': -42.85714285714286, 'totalBuyQuantity': 34875, 'totalSellQuantity': 5550, 'bidQty': 5250, 'bidprice': 1.2, 'askQty': 75, 'askPrice': 1.85, 'underlyingValue': 25095.65}","{'strikePrice': 22350, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22350.00', 'openInterest': 58, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5250, 'totalSellQuantity': 5250, 'bidQty': 1725, 'bidprice': 2507.95, 'askQty': 1725, 'askPrice': 2841.85, 'underlyingValue': 25095.65}"
22400,31-Jul-2025,"{'strikePrice': 22400, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22400.00', 'openInterest': 1885, 'changeinOpenInterest': 477, 'pchangeinOpenInterest': 33.87784090909091, 'totalTradedVolume': 1834, 'impliedVolatility': 26.64, 'lastPrice': 1.35, 'change': -0.8999999999999999, 'pChange': -40, 'totalBuyQuantity': 39450, 'totalSellQuantity': 73875, 'bidQty': 300, 'bidprice': 1.25, 'askQty': 1500, 'askPrice': 1.35, 'underlyingValue': 25095.65}","{'strikePrice': 22400, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22400.00', 'openInterest': 150, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5250, 'totalSellQuantity': 5400, 'bidQty': 1725, 'bidprice': 2497.8, 'askQty': 75, 'askPrice': 2745.45, 'underlyingValue': 25095.65}"
22450,31-Jul-2025,"{'strikePrice': 22450, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22450.00', 'openInterest': 153, 'changeinOpenInterest': 25, 'pchangeinOpenInterest': 19.53125, 'totalTradedVolume': 211, 'impliedVolatility': 26.76, 'lastPrice': 1.65, 'change': -0.6000000000000001, 'pChange': -26.66666666666667, 'totalBuyQuantity': 27525, 'totalSellQuantity': 9525, 'bidQty': 300, 'bidprice': 1.45, 'askQty': 1500, 'askPrice': 2.2, 'underlyingValue': 25095.65}","{'strikePrice': 22450, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22450.00', 'openInterest': 9, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4650, 'totalSellQuantity': 5250, 'bidQty': 1725, 'bidprice': 2397.35, 'askQty': 1725, 'askPrice': 2726.55, 'underlyingValue': 25095.65}"
22500,31-Jul-2025,"{'strikePrice': 22500, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22500.00', 'openInterest': 27026, 'changeinOpenInterest': 203, 'pchangeinOpenInterest': 0.7568131827163256, 'totalTradedVolume': 4982, 'impliedVolatility': 26.02, 'lastPrice': 1.5, 'change': -0.8999999999999999, 'pChange': -37.5, 'totalBuyQuantity': 44175, 'totalSellQuantity': 29850, 'bidQty': 2850, 'bidprice': 1.5, 'askQty': 1125, 'askPrice': 1.85, 'underlyingValue': 25095.65}","{'strikePrice': 22500, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22500.00', 'openInterest': 11225, 'changeinOpenInterest': -6, 'pchangeinOpenInterest': -0.053423559789867334, 'totalTradedVolume': 201, 'impliedVolatility': 0, 'lastPrice': 2631.75, 'change': 101.5, 'pChange': 4.011461318051576, 'totalBuyQuantity': 6375, 'totalSellQuantity': 6150, 'bidQty': 75, 'bidprice': 2623.45, 'askQty': 75, 'askPrice': 2634.55, 'underlyingValue': 25095.65}"
22550,31-Jul-2025,"{'strikePrice': 22550, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22550.00', 'openInterest': 101, 'changeinOpenInterest': 16, 'pchangeinOpenInterest': 18.823529411764707, 'totalTradedVolume': 185, 'impliedVolatility': 26.07, 'lastPrice': 1.8, 'change': -0.5999999999999999, 'pChange': -24.999999999999993, 'totalBuyQuantity': 27825, 'totalSellQuantity': 9825, 'bidQty': 1500, 'bidprice': 1.5, 'askQty': 3000, 'askPrice': 2.1, 'underlyingValue': 25095.65}","{'strikePrice': 22550, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22550.00', 'openInterest': 17, 'changeinOpenInterest': 1, 'pchangeinOpenInterest': 6.25, 'totalTradedVolume': 8, 'impliedVolatility': 0, 'lastPrice': 2548.85, 'change': -433.75, 'pChange': -14.542680882451553, 'totalBuyQuantity': 4650, 'totalSellQuantity': 5250, 'bidQty': 1200, 'bidprice': 2325.05, 'askQty': 1725, 'askPrice': 2631, 'underlyingValue': 25095.65}"
22600,31-Jul-2025,"{'strikePrice': 22600, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22600.00', 'openInterest': 1012, 'changeinOpenInterest': 50, 'pchangeinOpenInterest': 5.197505197505198, 'totalTradedVolume': 445, 'impliedVolatility': 25.6, 'lastPrice': 1.8, 'change': -0.8499999999999999, 'pChange': -32.075471698113205, 'totalBuyQuantity': 35100, 'totalSellQuantity': 6825, 'bidQty': 525, 'bidprice': 1.8, 'askQty': 300, 'askPrice': 3.8, 'underlyingValue': 25095.65}","{'strikePrice': 22600, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22600.00', 'openInterest': 67, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4350, 'totalSellQuantity': 5325, 'bidQty': 900, 'bidprice': 2261.85, 'askQty': 75, 'askPrice': 2546.55, 'underlyingValue': 25095.65}"
22650,31-Jul-2025,"{'strikePrice': 22650, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22650.00', 'openInterest': 73, 'changeinOpenInterest': 15, 'pchangeinOpenInterest': 25.862068965517242, 'totalTradedVolume': 196, 'impliedVolatility': 25.05, 'lastPrice': 1.75, 'change': -0.8500000000000001, 'pChange': -32.69230769230769, 'totalBuyQuantity': 29400, 'totalSellQuantity': 8400, 'bidQty': 1800, 'bidprice': 1.65, 'askQty': 1200, 'askPrice': 2, 'underlyingValue': 25095.65}","{'strikePrice': 22650, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22650.00', 'openInterest': 14, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4650, 'totalSellQuantity': 5250, 'bidQty': 1200, 'bidprice': 2227.65, 'askQty': 1725, 'askPrice': 2558.55, 'underlyingValue': 25095.65}"
22700,31-Jul-2025,"{'strikePrice': 22700, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22700.00', 'openInterest': 478, 'changeinOpenInterest': -27, 'pchangeinOpenInterest': -5.346534653465347, 'totalTradedVolume': 411, 'impliedVolatility': 24.66, 'lastPrice': 1.8, 'change': -0.95, 'pChange': -34.54545454545455, 'totalBuyQuantity': 47025, 'totalSellQuantity': 5475, 'bidQty': 10800, 'bidprice': 1.6, 'askQty': 150, 'askPrice': 2.1, 'underlyingValue': 25095.65}","{'strikePrice': 22700, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22700.00', 'openInterest': 44, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4650, 'totalSellQuantity': 3525, 'bidQty': 1200, 'bidprice': 2189.4, 'askQty': 75, 'askPrice': 2456.9, 'underlyingValue': 25095.65}"
22750,31-Jul-2025,"{'strikePrice': 22750, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22750.00', 'openInterest': 196, 'changeinOpenInterest': 62, 'pchangeinOpenInterest': 46.26865671641791, 'totalTradedVolume': 161, 'impliedVolatility': 24.11, 'lastPrice': 1.75, 'change': -1.15, 'pChange': -39.655172413793096, 'totalBuyQuantity': 29325, 'totalSellQuantity': 5625, 'bidQty': 1800, 'bidprice': 1.55, 'askQty': 150, 'askPrice': 2.1, 'underlyingValue': 25095.65}","{'strikePrice': 22750, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22750.00', 'openInterest': 18, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4650, 'totalSellQuantity': 5250, 'bidQty': 1200, 'bidprice': 2162.95, 'askQty': 1725, 'askPrice': 2472.05, 'underlyingValue': 25095.65}"
22800,31-Jul-2025,"{'strikePrice': 22800, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE22800.00', 'openInterest': 1186, 'changeinOpenInterest': -40, 'pchangeinOpenInterest': -3.2626427406199023, 'totalTradedVolume': 1569, 'impliedVolatility': 23.79, 'lastPrice': 1.85, 'change': -1, 'pChange': -35.08771929824561, 'totalBuyQuantity': 56925, 'totalSellQuantity': 5325, 'bidQty': 1800, 'bidprice': 1.6, 'askQty': 1725, 'askPrice': 10.2, 'underlyingValue': 25095.65}","{'strikePrice': 22800, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE22800.00', 'openInterest': 113, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4650, 'totalSellQuantity': 1725, 'bidQty': 1725, 'bidprice': 2096.7, 'askQty': 1725, 'askPrice': 2403.45, 'underlyingValue': 25095.65}"
